id,id_str,tweet,"label (0:คนปกติ, 1:io)",language,conversation_id,created_at,date,time,timezone,place,replies_count,likes_count,retweets_count,user_id,user_id_str,screen_name,name,link,mentions,hashtags,cashtags,urls,photos,thumbnail,quote_url,video,geo,near,source,time_update,translate,trans_src,trans_dest,keyword
1222071063204519937,1222071063204519937,@dimmeddown เมนชั่นไปบอกลุงตู่ดีกว่า,1,th,1222065121910018048,2020-01-28 15:17:01 SE Asia Standard Time,2020-01-28,15:17:01,700,,0,0,0,963431373016129537,963431373016129537,hllod5,น้องเฝ้าหน้าจอ🇹🇭🇹🇭🇹🇭,https://twitter.com/hllod5/status/1222071063204519937,,,,,,,,0,,,,1603130541644,,,,ลุงตู่
1222110317364183040,1222110317364183040,@nimdaex ขออะไรก็ได้ที่ด่าลุงตู่ ด่าทหาร ด่ารบ.นี้ ฮะ .. เฟคก็เอา .. ชอบมว้วกกกกกกก /ทีมนิยมเฟคนิวส์ ฟินนนน,1,th,1222109279731122176,2020-01-28 17:53:00 SE Asia Standard Time,2020-01-28,17:53:00,700,,0,4,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1222110317364183040,,,,,,,,0,,,,1603127532008,,,,ลุงตู่
1222190553309175808,1222190553309175808,อดีต รมต.ไข่หวัดนก H5N1 ขี้ข้าทักษิณที่เคยทำให้คนไทยตาย 17 และชาวโลกด่าเปิง เสือกทะลึ่งมาด่ารัฐบาลลุงตู่ที่ชาวโลกชื่นชมว่ารับมือกับโคโรน่าได้ดี ลุงขำ (ฮา) @PTCyberTalk @sudaratofficial,1,th,1222190553309175808,2020-01-28 23:11:49 SE Asia Standard Time,2020-01-28,23:11:49,700,,8,87,34,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1222190553309175808,"PTCyberTalk,sudaratofficial",,,,,,,0,,,,1603131001196,,,,ลุงตู่
1222389939209302018,1222389939209302018,ฟ้องด้วยสาเหตุแบบนี้ได้ด้วยเหรอคะ .. แบบนี้ลุงตู่ก็ฟ้องได้มั่งสินะฮะ .. ฮ่าๆๆๆๆๆ /ที่สงสัยคือ .. ทำไมน้าศรีรอดจากทุกฝ่าย ทำไมมมมมมมมมมม,1,th,1222389939209302018,2020-01-29 12:24:07 SE Asia Standard Time,2020-01-29,12:24:07,700,,0,2,1,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1222389939209302018,,,,,,,https://twitter.com/onenews31/status/1222384977238605825,0,,,,1603127530775,,,,ลุงตู่
1222403227456421888,1222403227456421888,ลุงตู่นั่นแหละ เป็นถึงนายก ควรออกมาขอบใจนิพิฏฐ์ที่กล้าแฉเรื่องอุบาทว์ชาติชั่วในสภา อย่าไปแสดงท่าทีขัดอกขัดใจที่ พรบ งบประมาณมีปัญหาเพราะการนี้,1,th,1222403227456421888,2020-01-29 13:16:55 SE Asia Standard Time,2020-01-29,13:16:55,700,,0,13,10,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1222403227456421888,,,,,,,,0,,,,1603131001026,,,,ลุงตู่
1222458084204765184,1222458084204765184,ลุงว่าคงรู้ผล พรบ งบฯ ก่อนวาเลนไทน์ และฟันธงล่วงหน้าว่าลุงตู่ต้องยิ้มแฉ่ง สส เสียบบัตรจะหงอย ฝ่ายค้านจะหน้าหงิก,1,th,1222458084204765184,2020-01-29 16:54:54 SE Asia Standard Time,2020-01-29,16:54:54,700,,1,13,2,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1222458084204765184,,,,,,,,0,,,,1603131000111,,,,ลุงตู่
1222518765138481152,1222518765138481152,สื่อเลวๆ ขยันช่วยกันแพร่ข่าวบิดเบือน ราวกับจะแอบจับมือกันล้มลุงตู่นะ ลุงว่า,1,th,1222518765138481152,2020-01-29 20:56:01 SE Asia Standard Time,2020-01-29,20:56:01,700,,10,99,23,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1222518765138481152,,,,,,,,0,,,,1603131000000,,,,ลุงตู่
1222640379075260416,1222640379075260416,จริงงง นี่อันฟอลโฆษกลุงตู่ไปเรียบร้อยละ ..,1,th,1222640379075260416,2020-01-30 04:59:16 SE Asia Standard Time,2020-01-30,4:59:16,700,,0,0,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1222640379075260416,,,,,,,,0,,,,1603127528992,,,,ลุงตู่
1222821329277050880,1222821329277050880,โฆษกลุงตู่ในด้านโซเชียล นี่แนะนำแบบคุณ @NochPH เลขาคุณกรณ์ ..  รวดเร็ว กระชับ ฉับไว เข้าใจระบบรัฐสภา ประสบการณ์ด้านการเมืองและพรรคการเมืองไม่น้อย ทันคน ทันควัน .. แต่คุณกรณ์จะยอมมั้ยนี่สิ อิอิ,1,th,1222821329277050880,2020-01-30 16:58:18 SE Asia Standard Time,2020-01-30,16:58:18,700,,3,90,22,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1222821329277050880,NochPH,,,,,,,0,,,,1603127528501,,,,ลุงตู่
1222910387198119936,1222910387198119936,@dek_daokanong ลุงตู่นี่ฉลาดเป็นกรด ...เพื่อนของศัตรูไม่ใช่ศัตรูของเรา เอามาใช้งานแล้วดีงามพระรามสาม😄😄😄,1,th,1222907403743547394,2020-01-30 22:52:11 SE Asia Standard Time,2020-01-30,22:52:11,700,,0,1,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1222910387198119936,,,,,,,,0,,,,1603130663084,,,,ลุงตู่
1223173029175296001,1223173029175296001,อ่านเจอลูกหาบเยอะมากที่แชร์เฟคนิวส์ หรือข้อมูลบิดเบือนของคนๆนี้ มีคนไปแย้งว่ามันข่าวปลอม เค้าบอกเค้าไม่สน เค้าเกลียดลุงตู่ เค้าเกลียดทหาร ปลอมก็ไม่แคร์ .. น่ากลัวขนาดไหน ความคิดแบบนี้อะ .. เหมือนรับความเกลียดชังเข้าไปจนแยกแยะอะไรไม่ได้แล้ว,1,th,1223173029175296001,2020-01-31 16:15:50 SE Asia Standard Time,2020-01-31,16:15:50,700,,1,17,11,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1223173029175296001,,,,,,,https://twitter.com/actions34/status/1223172454786297857,0,,,,1603127527034,,,,ลุงตู่
1223231805475581953,1223231805475581953,@CatologyTh ลุงตู่ล็อคแขน ลุงแป๊ะต่อยตาย (ฮา),1,th,1223225444742250498,2020-01-31 20:09:23 SE Asia Standard Time,2020-01-31,20:09:23,700,,2,3,1,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1223231805475581953,,,,,,,,0,,,,1603130998522,,,,ลุงตู่
1223504499416813575,1223504499416813575,จะบังคับให้พรรคขี้ข้าทักษิณกับพรรคขี้ข้าฝรั่งมาไว้วางใจรัฐบาลลุงตู่ มันก็คงไม่ใช่,1,th,1223504499416813575,2020-02-01 14:12:58 SE Asia Standard Time,2020-02-01,14:12:58,700,,0,16,2,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1223504499416813575,,,,,,,,0,,,,1603130998386,,,,ลุงตู่
1223865472031969286,1223865472031969286,ถ้าฝ่ายค้านมันซักฟอก ลุงตู่ไม่ต้องไปช่วยมันขยี้ นั่งกระดิกเท้าทำใจร่มๆ ปล่อยมันขยี้ไป พอถึงคราวลุงตู่ ก็แค่เอาที่มันขยี้มาคลี่และผึ่งแดด เสร็จแล้วก็รีดให้เรียบ แค่นี้ก็เช้งกะเด๊ะ ลุงรับรอง! @prayutofficial,1,th,1223865472031969286,2020-02-02 14:07:21 SE Asia Standard Time,2020-02-02,14:07:21,700,,1,28,10,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1223865472031969286,prayutofficial,,,,,,,0,,,,1603130998167,,,,ลุงตู่
1223883901422014464,1223883901422014464,นายกลุงตู่ @prayutofficial ควรจะดึงคุณอ้น @TipananOfficial ไปช่วยงานทีมโฆษกรัฐบาลของคุณมล @DrNarumonP   ส่วนงานโฆษกพลังประชารัฐ จะเอาใครมาทำก็ได้ ไม่มีอะไรให้ ปชส อยู่แล้ว (ฮา),1,th,1223883901422014464,2020-02-02 15:20:35 SE Asia Standard Time,2020-02-02,15:20:35,700,,0,10,5,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1223883901422014464,"prayutofficial,TipananOfficial,DrNarumonP",,,,,,,0,,,,1603130998136,,,,ลุงตู่
1223913854930952193,1223913854930952193,@sirotek อวยกันเแงครื้นเครงในกะลา ...เลือกตั้งซ่อมเห็นๆอยู่ ลุงตู่ได้สส.เพิ่ม แสดงถึงคะแนนนิยมดีขึ้น พวกต้านทำได้แค่ทำรายการจิกกัดส้นตีนลุงตู่,1,th,1223800652595253248,2020-02-02 17:19:36 SE Asia Standard Time,2020-02-02,17:19:36,700,,3,3,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1223913854930952193,,,,,,,,0,,,,1603130661485,,,,ลุงตู่
1224557074169810945,1224557074169810945,ลุงตู่แกว่งแขนโชว์สื่อก็ยังมาแขวะเรื่องป่วย ลุงหมั้นไส้ก็เลยแขวะพ่อมันเรื่องโดนขี้ข้าแม้วดักยิงกบาลบ้าง ไม่รู้จะรู้สึกยังไง?,1,th,1224557074169810945,2020-02-04 11:55:32 SE Asia Standard Time,2020-02-04,11:55:32,700,,0,12,1,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1224557074169810945,,,,,,,,0,,,,1603130995304,,,,ลุงตู่
1224609076165767169,1224609076165767169,@stevejark ทำไมเหรอ? ลุงตู่ทำเพื่อชีวิตคนไทยรอบๆเหมือง จ่ายเท่าไหร่ก็ยอม หรือชีวิตคนไทยจะตายห่าเพราะเหมืองทองช่างแม่ง?  https://t.co/c8ooIiqX2M,1,th,1224555067023319040,2020-02-04 15:22:10 SE Asia Standard Time,2020-02-04,15:22:10,700,,1,0,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1224609076165767169,,,,,https://pbs.twimg.com/media/EP6vdUhUcAAoNIt.jpg,https://pbs.twimg.com/media/EP6vdUhUcAAoNIt.jpg,,1,,,,1603130660891,,,,ลุงตู่
1224616306185363456,1224616306185363456,@stevejark จุดตายอะไรเหรอ? ในเมื่อปกป้องชีวิตคนไทย เสียเท่าไหร่เชื่อว่าคนไทยส่วนมากอยู่ฝั่งลุงตู่  https://t.co/Bh80rWTFVT,1,th,1224175095632945152,2020-02-04 15:50:54 SE Asia Standard Time,2020-02-04,15:50:54,700,,1,0,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1224616306185363456,,,,,https://pbs.twimg.com/media/EP62CO0U8AAU0vR.jpg,https://pbs.twimg.com/media/EP62CO0U8AAU0vR.jpg,,1,,,,1603130660646,,,,ลุงตู่
1224702686257459202,1224702686257459202,ลุงตู่ต้องแถลงในสภาว่ายาบ้า 3 เม็ด 100 เป็นผลงานของรัฐบาลที่มุ่งหมายให้ผู้ค้ายาบ้าอยู่ไม่ได้ จนต้องเลิกผลิต ใครเดือดร้อนกับราคานี้แปลว่าเป็นผู้ค้ายาบ้า (ฮา),1,th,1224702686257459202,2020-02-04 21:34:08 SE Asia Standard Time,2020-02-04,21:34:08,700,,2,55,11,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1224702686257459202,,,,,,,,0,,,,1603130994886,,,,ลุงตู่
1225298269636448257,1225298269636448257,ด่าลุงตู่ใช้คำเรียก พลเอกประยุทธ์ ด่าลุงป้อมใช้คำเรียก พลเอกประวิตร ด่า คสช ใช้คำเรียก คสช ด่า กกต/ศาล ใช้คำเรียก กกต/ศาล เป็นดั่งนี้ทุกคราวไป  แล้วใครกันที่ปิยบุตรไม่ออกชื่อ แต่บัญญัติคำเรียกขานว่า “ผู้มีอำนาจ” และ “ผู้กำกับภาพยนต์เรื่องยุบพรรค”  ไหนว่าไม่คิดล้มเจ้า?! (ฮา),1,th,1225298269636448257,2020-02-06 13:00:47 SE Asia Standard Time,2020-02-06,13:00:47,700,,5,127,33,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1225298269636448257,,,,,,,,0,,,,1603130993423,,,,ลุงตู่
1225690579138306051,1225690579138306051,ต้องแจกแบบเพื่อไทยศพละ7.5 ล้านที่โดนทักษิณหลอกให้ม่ตายเพราะไม่ใช่เงินแม้วเงินเจ๊หน่อยเงินพวกเพื่อไทยมันเป็นเงินภาษีของคนไทยลุงตู่จะใช้งบหลวงซื้อแจกก็ได้ถ้าหวังได้หน้าเดียวอีบอลก็โวยวายแจกไม่ทั่วไม่เป็นธรรมถึงคนตจว.ไม่ได้รับสารพัด เอาเงินภาษีไงที่ชอบบ่นๆว่าเสียๆกันไปละลายแม่น้ำอีก,1,th,1225690579138306051,2020-02-07 14:59:40 SE Asia Standard Time,2020-02-07,14:59:40,700,,0,4,0,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1225690579138306051,,,,,,,https://twitter.com/tanawatofficial/status/1225440653288411136,0,,,,1603129887298,,,,ลุงตู่
1226405200111398912,1226405200111398912,@Guantoom ตอนนี้หันมาด่าลุงตู่แทนละฮะ ฮ่าๆๆๆๆๆ ไม่ควรมาเล้ย ..,1,th,1226404364815757315,2020-02-09 14:19:19 SE Asia Standard Time,2020-02-09,14:19:19,700,,0,0,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1226405200111398912,,,,,,,,0,,,,1603127520267,,,,ลุงตู่
1226414433884205056,1226414433884205056,ถ้าลุงตู่ยังไม่บริหารจัดการตัวเองและทีมงานโฆษกในการสื่อสารกับสังคม วันนึงจะเสื่อม คำว่ารักลุงตู่จะลดลงๆ นี่ลุงเตือน!,1,th,1226414433884205056,2020-02-09 14:56:01 SE Asia Standard Time,2020-02-09,14:56:01,700,,7,166,64,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226414433884205056,,,,,,,,0,,,,1603130992015,,,,ลุงตู่
1226416052906496000,1226416052906496000,ปิดจ๊อบโคราช ลุงแป๊ะเป็นฮีโร่ ลุงตู่เป็น ตร หนังไทย ลุงแดงเป็นชาวบ้านตาดำๆ,1,th,1226416052906496000,2020-02-09 15:02:27 SE Asia Standard Time,2020-02-09,15:02:27,700,,3,44,8,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226416052906496000,,,,,,,,0,,,,1603130992000,,,,ลุงตู่
1226428133890351104,1226428133890351104,ลุงตู่ไม่ไหวเว้ย ลุงป้อมแทนละกัน..,0,th,1226428133890351104,2020-02-09 15:50:27 SE Asia Standard Time,2020-02-09,15:50:27,700,,2,2,4,148764351,148764351,conandroid,\7\7 บุญเฉิม เกินเยียวยา🍊🍊,https://twitter.com/conandroid/status/1226428133890351104,,,,,,,,0,,,,1603129995513,,,,ลุงตู่
1226450952716075008,1226450952716075008,ลุงตู่ @prayutofficial ควรปรับปรุงทักษะ การสื่อสารอย่างด่วนเลย ผมอายุน้อยกว่าคุณ แต่อยากแนะนำว่า เรื่องบางเรื่อง การแสดงออกบางอย่าง ควรมีกาลเทศะด้วย อันนี้แนะนำด้วยความหวังดีล้วน ๆ ครับ,1,th,1226450952716075008,2020-02-09 17:21:08 SE Asia Standard Time,2020-02-09,17:21:08,700,,0,12,2,1022682763470589953,1022682763470589953,aunarisk,𝑨𝒖𝒏𝒂𝒓𝒊𝒔𝒌,https://twitter.com/aunarisk/status/1226450952716075008,prayutofficial,,,,,,,0,,,,1603129183101,,,,ลุงตู่
1226463905766989824,1226463905766989824,ถึงจะเตือนหนักๆ แต่ก็ยังรักลุงตู่ 🤟 @prayutofficial @DrNarumonP,1,th,1226463905766989824,2020-02-09 18:12:36 SE Asia Standard Time,2020-02-09,18:12:36,700,,0,13,1,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226463905766989824,"prayutofficial,DrNarumonP",,,,,,,0,,,,1603130991944,,,,ลุงตู่
1226476573781446656,1226476573781446656,เมื่อลุงทวีตเตือนลุงตู่ ใครที่มาแจมเพราะเกลียดหรือจะไล่ลุงตู่ มึงอย่าเสือก (ฮา),1,th,1226476573781446656,2020-02-09 19:02:56 SE Asia Standard Time,2020-02-09,19:02:56,700,,1,20,1,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226476573781446656,,,,,,,,0,,,,1603130991909,,,,ลุงตู่
1226517290885140485,1226517290885140485,วันนี้ไอ้อีทั้งแดงทั้งส้มสบโอกาสด่าลุงตู่เรื่องคำพูดคำจาภาษากาย ถือซะว่าให้พวกมันระบายล่ะกันนะลุงตู่นะ (ฮา),1,th,1226517290885140485,2020-02-09 21:44:44 SE Asia Standard Time,2020-02-09,21:44:44,700,,3,44,3,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226517290885140485,,,,,,,,0,,,,1603130991802,,,,ลุงตู่
1226541186904707072,1226541186904707072,พวกที่ด่าลุงตู่ว่าโง่ในวันนี้ คือพวกแชร์ข่าว ผ้าอนามัยและสารพัดเฟคนิวส์ในวันนั้น 🤣🤣🤣,1,th,1226541186904707072,2020-02-09 23:19:41 SE Asia Standard Time,2020-02-09,23:19:41,700,,1,54,11,963431373016129537,963431373016129537,hllod5,น้องเฝ้าหน้าจอ🇹🇭🇹🇭🇹🇭,https://twitter.com/hllod5/status/1226541186904707072,,,,,,,,0,,,,1603130532550,,,,ลุงตู่
1226734839258238978,1226734839258238978,อันนี้มากไปนะหนู วิธีคิดวิธีทวีตแบบนี้เค้าเรียกว่าแนวร่วมมุมกลับ มันจะย้อนกลับมาทิ่มแทงลุงตู่ ถ้าไม่เจตนาก็ควรทบทวน,1,th,1226734839258238978,2020-02-10 12:09:11 SE Asia Standard Time,2020-02-10,12:09:11,700,,10,45,12,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226734839258238978,,,,,,,https://twitter.com/Sujitrapanyasub/status/1226350316724998144,0,,,,1603130991777,,,,ลุงตู่
1226737473893482496,1226737473893482496,@Birdd88837353 ถึงแล้วหนู ลุงตู่รับทราบแล้วตั้งแต่เมื่อวาน เพราะเสียงของพวกเราดังมาก (ฮา),1,th,1226414433884205056,2020-02-10 12:19:40 SE Asia Standard Time,2020-02-10,12:19:40,700,,2,5,0,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226737473893482496,,,,,,,,0,,,,1603130991761,,,,ลุงตู่
1226894564138471424,1226894564138471424,พวกแดง/ส้มนี่มันเหลือขอ บิดไปบิดมาจนกลายเป็นลุงตู่ส่งมินิฮาร์ทให้ญาติคนตาย เดี๋ยวลุงก็ถีบให้หรอก ไอ้พวกเหี้ย (ฮา),1,th,1226894564138471424,2020-02-10 22:43:53 SE Asia Standard Time,2020-02-10,22:43:53,700,,3,82,20,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1226894564138471424,,,,,,,,0,,,,1603130990796,,,,ลุงตู่
1227053961372323841,1227053961372323841,@honeyseungwoo ทวิตนี้สนุกดีนะ ดักควายโง่ๆได้เป็นฝูง คือพวกห่านั่นไม่ต้องการหลักฐาน แค่ใครบอกว่าลุงตู่มีทรัพย์สินสองพันกว่าล้าน ควายโง่จะเชื่อทันที ก๊ากๆๆๆๆๆ,1,th,1226872234100183041,2020-02-11 09:17:16 SE Asia Standard Time,2020-02-11,9:17:16,700,,2,5,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1227053961372323841,,,,,,,,0,,,,1603130656253,,,,ลุงตู่
1227211534713139201,1227211534713139201,วันก่อนลุงตู่ส่งมินิฮาร์ท บอกมันใช่เวลามั้ย  วันนี้ลุงแดงนำ้ตาซึม แถลงข่าว บอกร้องไห้หา ่องเหรอ ก็บอกแล้วว่าเอาใจยาก ไม่ต้องไปพยายามกับคนที่จ้องจะด่า 😒😒😒,1,th,1227211534713139201,2020-02-11 19:43:25 SE Asia Standard Time,2020-02-11,19:43:25,700,,3,74,32,963431373016129537,963431373016129537,hllod5,น้องเฝ้าหน้าจอ🇹🇭🇹🇭🇹🇭,https://twitter.com/hllod5/status/1227211534713139201,,,,,,,,0,,,,1603130532254,,,,ลุงตู่
1227530760891977729,1227530760891977729,@nivimutti @sjeab ขวากหนามโดนลุงตู่กับลุงแป๊ะถีบออกไปหมดแล้ว ตุลานี้แบเบอร์ (ฮา),1,th,1227411324054827008,2020-02-12 16:51:54 SE Asia Standard Time,2020-02-12,16:51:54,700,,1,4,1,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1227530760891977729,,,,,,,,0,,,,1603130989312,,,,ลุงตู่
1227847791860314113,1227847791860314113,พวกแดงของไอ้เม่น @allaboutfuzz มันจะให้ลุงแดงลุงตู่รับผิดชอบแบบอีนายกปู  ให้แหกหนีไปช่องทางธรรมชาติรึไง?(ฮา),1,th,1227847791860314113,2020-02-13 13:51:40 SE Asia Standard Time,2020-02-13,13:51:40,700,,0,12,4,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1227847791860314113,allaboutfuzz,,,,,,,0,,,,1603130989001,,,,ลุงตู่
1228168978234609665,1228168978234609665,@dearst43849762 แล้วแต่จะมอง ชอบใครเชียร์ใครก็เชิญตามสบาย ตอนนี้ก็ให้ลุงตู่เป็นนายกไปก่อนละกัน 😁,1,th,1227874348708483073,2020-02-14 11:07:57 SE Asia Standard Time,2020-02-14,11:07:57,700,,3,0,0,2864836013,2864836013,dek_daokanong,ตี๋ ดอยตุง,https://twitter.com/dek_daokanong/status/1228168978234609665,,,,,,,,0,,,,1603130047999,,,,ลุงตู่
1228213394345320448,1228213394345320448,@dek_daokanong @twinpole09 ทำยังกะลุงตู่เป็นดาราดัง โชว์ตัวร้องเพลง ถือเป็นการแสดงมหรสพ หาคะแนนเสียง หมดหนทางบิดเบือน โกหกแล้วจริงๆ # เอก ป๊อก ช่อ ไม่รักศาล,1,th,1228178610407624706,2020-02-14 14:04:26 SE Asia Standard Time,2020-02-14,14:04:26,700,,1,3,0,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1228213394345320448,,,,,,,,0,,,,1603129883696,,,,ลุงตู่
1228285688543494144,1228285688543494144,เชื่อแล้วว่าพรรคของท่านมีคดีเยอะ มีเวลาน้อย ทำให้ท่านทำเอกสารชี้แจงไม่ทัน  เพราะใช้เวลารวบรวมข้อมูลนานมาก กว่าไปร้องเรื่องลุงตู่ร้องเพลงหยุดตรงนี้ที่เธอ เข้าข่ายจัดมหรสพ  https://t.co/NPAfXwwKu1,0,th,1228285688543494144,2020-02-14 18:51:43 SE Asia Standard Time,2020-02-14,18:51:43,700,,6,44,16,60414724,60414724,auuee,auuee™ 🌈☁️❤️☀️,https://twitter.com/auuee/status/1228285688543494144,,,,,https://pbs.twimg.com/media/EQu-1hWU0AEJOlp.jpg,https://pbs.twimg.com/media/EQu-1hWU0AEJOlp.jpg,,1,,,,1603129680382,,,,ลุงตู่
1228347237756915712,1228347237756915712,อนค ร้องว่าลุงตู่ผิด ม.73(3) ทั้งๆ ที่องค์ประกอบความผิดคือ หาเสียง+จัดให้มีมหรสพ/การรื่นเริง+เพื่อจูงใจผู้มีสิทธิ์ฯ ให้ลงคะแนนให้ตนเอง/ผู้สมัครอื่น+เจตนา  นี่แค่มีหลักฐานว่าร้องเพลง ก็ดันทุรังกล่าวหาว่าเขาผิด ว่า กกต ไม่ทำอะไรเป็นปี   ลุงขำนักกฎหมายบรรทัดเดียว (ฮา),1,th,1228347237756915712,2020-02-14 22:56:17 SE Asia Standard Time,2020-02-14,22:56:17,700,,2,73,17,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1228347237756915712,,,,,,,,0,,,,1603130987539,,,,ลุงตู่
1228588546631467008,1228588546631467008,@backtobulldozer 555 งั้นพวกเหี้ยห่าที่ออกมาด่าลุงตู่ มันเป็นสาวกพรรคอะไรเหรอ? ก็เห็นมีแต่พวกสวะส้มเน่ากับควายแดง,1,th,1228326490858590220,2020-02-15 14:55:10 SE Asia Standard Time,2020-02-15,14:55:10,700,,0,0,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1228588546631467008,,,,,,,,0,,,,1603130654531,,,,ลุงตู่
1228994968842203137,1228994968842203137,เจ๊หน่อยหอยใหญ่ไข่แดงแสร้งธรรมะ กะจะล่อลุงตู่เรื่องบ้านพักทหารแต่กลับพลั้งพลาดไปโดนอีตาพงศกรพลโทหัวเหม่งอนาคตใหม่เต็มกบาล ง่อยแดกเลย (ฮา),1,th,1228994968842203137,2020-02-16 17:50:08 SE Asia Standard Time,2020-02-16,17:50:08,700,,1,80,10,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1228994968842203137,,,,,,,,0,,,,1603130985929,,,,ลุงตู่
1229274572639227904,1229274572639227904,รัฐบาลอื่นอยู่ไปวันๆไม่ทำอะไรเลย ้ถ้ารักก็ยังรู้สึกว่าเขาเก่ง  แต่สำหรับคนที่เกลียดมากอย่างลุงตู่ ดีหน่อยก็ใช้ไปด่าไป อ้อมๆแอ้มๆ แย่หน่อยก็ใช้ไปแช่งให้ตายเร็วๆไป,0,th,1229274572639227904,2020-02-17 12:21:11 SE Asia Standard Time,2020-02-17,12:21:11,700,,0,6,9,60414724,60414724,auuee,auuee™ 🌈☁️❤️☀️,https://twitter.com/auuee/status/1229274572639227904,,,,,,,https://twitter.com/teabhoky/status/1229194463005704192,0,,,,1603129678958,,,,ลุงตู่
1229443230380331010,1229443230380331010,ใครเจ๊งอะไรยังไงในยุคลุงตู่  ไอ้ถือกระโถนตัวนี้ดีใจหมด(ฮา),1,th,1229443230380331010,2020-02-17 23:31:22 SE Asia Standard Time,2020-02-17,23:31:22,700,,1,12,3,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1229443230380331010,,,,,,,https://twitter.com/pran2844/status/1229292844864524288,0,,,,1603130984426,,,,ลุงตู่
1229635005917388800,1229635005917388800,@HappyG0Lightly แย่เลือกลุงตู่เป็นนายก ต้องทนไปสี่ปี,0,th,1229348686733275136,2020-02-18 12:13:25 SE Asia Standard Time,2020-02-18,12:13:25,700,,1,0,0,148764351,148764351,conandroid,\7\7 บุญเฉิม เกินเยียวยา🍊🍊,https://twitter.com/conandroid/status/1229635005917388800,,,,,,,,0,,,,1603129989900,,,,ลุงตู่
1229649138494603265,1229649138494603265,ต้องให้เครดิตเจ้าหน้าที่คัดกรองหน่วยงานที่ระดมสรรพกำลังสนับสนุนกระทรวงสาธารณสุข และ รมต.สธ. สุดท้ายรัฐบาลลุงตู่ ด้วย,1,th,1229649138494603265,2020-02-18 13:09:35 SE Asia Standard Time,2020-02-18,13:09:35,700,,0,4,1,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1229649138494603265,,,,,,,https://twitter.com/Sulovebossss/status/1229631302208540672,0,,,,1603129882159,,,,ลุงตู่
